BetaEpsilon,Calc_Avg_Val,Theo_Avg_Val,Relative_Error
25.150000000000002,0.0,1.1953464060860839e-11,1.0
25.200000000000003,0.0,1.1370486739395986e-11,1.0
25.25,0.0,1.0815941557402678e-11,1.0
25.3,0.0,1.028844186307607e-11,1.0
25.35,0.0,9.786668632417986e-12,0.9999999999999999
25.400000000000002,0.0,9.309367170989701e-12,1.0
25.450000000000003,0.0,8.855343976522347e-12,1.0
25.5,0.0,8.423463754539602e-12,1.0
25.55,0.0,8.012646579530032e-12,1.0
25.6,0.0,7.621865194570984e-12,1.0
25.650000000000002,0.0,7.250142442651079e-12,1.0
25.700000000000003,0.0,6.896548823268743e-12,1.0
25.75,0.0,6.5602001681968154e-12,1.0
25.8,0.0,6.240255430601343e-12,1.0
25.85,0.0,5.93591458198656e-12,1.0
25.900000000000002,0.0,5.646416611706833e-12,1.0
25.950000000000003,0.0,5.371037624043679e-12,1.0
26.0,0.0,5.109089028089427e-12,1.0
26.05,0.0,4.859915815911204e-12,1.0
26.1,0.0,4.622894924690033e-12,1.0
26.150000000000002,0.0,4.397433678739178e-12,1.0
26.200000000000003,0.0,4.182968307506225e-12,0.9999999999999999
26.25,0.0,3.9789625358530726e-12,1.0
26.3,0.0,3.784906243088683e-12,1.0
26.35,0.0,3.6003141874017392e-12,1.0
26.400000000000002,0.0,3.424724792503309e-12,1.0
26.450000000000003,0.0,3.257698993445703e-12,1.0
26.5,0.0,3.098819138731428e-12,0.9999999999999999
26.55,0.0,2.947687945966847e-12,1.0
26.6,0.0,2.8039275084493308e-12,1.0
26.650000000000002,0.0,2.667178350203611e-12,1.0
26.700000000000003,0.0,2.537098527104613e-12,1.0
26.75,0.0,2.4133627718390385e-12,1.0
26.8,0.0,2.2956616805676244e-12,0.9999999999999999
26.85,0.0,2.1837009392544374e-12,1.0
26.900000000000002,0.0,2.0772005877284444e-12,0.9999999999999999
26.950000000000003,0.0,1.9758943196372714e-12,0.9999999999999999
27.0,0.0,1.8795288165426157e-12,1.0
27.05,0.0,1.7878631144921756e-12,1.0
27.1,0.0,1.7006680014842966e-12,1.0
27.150000000000002,0.0,1.6177254443185516e-12,1.0
27.200000000000003,0.0,1.5388280433991754e-12,1.0
27.25,0.0,1.4637785141280516e-12,1.0
27.3,0.0,1.3923891935904364e-12,1.0
27.35,0.0,1.3244815712999532e-12,1.0
27.400000000000002,0.0,1.2598858428293736e-12,1.0
27.450000000000003,0.0,1.1984404852111076e-12,1.0
27.5,0.0,1.139991853045655e-12,1.0
27.55,0.0,1.08439379430806e-12,1.0
27.6,0.0,1.031507284891746e-12,0.9999999999999999
27.650000000000002,0.0,9.812000809758197e-13,1.0
27.700000000000003,0.0,9.333463883466375e-13,1.0
27.75,0.0,8.878265478467541e-13,1.0
27.8,0.0,8.445267361646864e-13,1.0
27.85,0.0,8.033386812173672e-13,1.0
27.900000000000002,0.0,7.641593914135283e-13,1.0
27.950000000000003,0.0,7.268908981210789e-13,1.0
28.0,0.0,6.914400106944984e-13,1.0
28.05,0.0,6.577180834496726e-13,1.0
28.1,0.0,6.256407940035241e-13,0.9999999999999999
28.150000000000002,0.0,5.951279324241234e-13,1.0
28.200000000000003,0.0,5.66103200664082e-13,1.0
28.25,0.0,5.384940217756936e-13,1.0
28.3,0.0,5.122313584307541e-13,0.9999999999999999
28.35,0.0,4.872495402912927e-13,1.0
28.400000000000002,0.0,4.634860997995124e-13,1.0
28.450000000000003,0.0,4.4088161597636047e-13,1.0
28.5,0.0,4.1937956583813035e-13,1.0
28.55,0.0,3.9892618305955555e-13,1.0
28.6,0.0,3.794703235299998e-13,1.0
28.650000000000002,0.0,3.609633374665346e-13,1.0
28.700000000000003,0.0,3.4335894776414243e-13,1.0
28.75,0.0,3.266131342788514e-13,1.0
28.8,0.0,3.1068402375444103e-13,0.9999999999999999
28.85,0.0,2.9553178511749843e-13,1.0
28.900000000000002,0.0,2.8111852987898244e-13,0.9999999999999999
28.950000000000003,0.0,2.6740821739326744e-13,1.0
29.0,0.0,2.54366564737757e-13,1.0
29.05,0.0,2.41960960987717e-13,1.0
29.1,0.0,2.3016038567198287e-13,0.9999999999999999
29.150000000000002,0.0,2.1893533120562008e-13,1.0
29.200000000000003,0.0,2.0825772910559282e-13,0.9999999999999999
29.25,0.0,1.9810087980493722e-13,1.0
29.3,0.0,1.8843938588993356e-13,0.9999999999999999
29.35,0.0,1.792490885933477e-13,1.0
29.400000000000002,0.0,1.7050700738492604e-13,1.0
29.450000000000003,0.0,1.621912825081007e-13,1.0
29.5,0.0,1.5428112031921258e-13,1.0
29.55,0.0,1.467567412925688e-13,1.0
29.6,0.0,1.395993305613293e-13,1.0
29.650000000000002,0.0,1.3279099087053718e-13,1.0
29.700000000000003,0.0,1.2631469782465977e-13,1.0
29.75,0.0,1.2015425731773228e-13,0.9999999999999999
29.8,0.0,1.1429426503965645e-13,1.0
29.85,0.0,1.0872006795740379e-13,1.0
29.900000000000002,0.0,1.0341772767479909e-13,1.0
29.950000000000003,0.0,9.837398557927016e-14,1.0
30.0,0.0,9.35762296884105e-14,1.0
30.05,0.0,8.901246311345289e-14,1.0
30.1,0.0,8.467127406080039e-14,1.0
30.150000000000002,0.0,8.0541807296597e-14,1.0
30.200000000000003,0.0,7.661373700298902e-14,1.0
30.25,0.0,7.287724095820224e-14,1.0
30.3,0.0,6.932297597587028e-14,1.0
30.35,0.0,6.594205454220364e-14,1.0
30.400000000000002,0.0,6.272602259257482e-14,1.0
30.450000000000003,0.0,5.96668383719535e-14,0.9999999999999999
30.5,0.0,5.675685232633044e-14,1.0
30.55,0.0,5.3988787974847135e-14,1.0
30.6,0.0,5.1355723714804734e-14,1.0
30.650000000000002,0.0,4.885107551405122e-14,1.0
30.700000000000003,0.0,4.6468580447471724e-14,1.0
30.75,0.0,4.4202281036413684e-14,1.0
30.8,0.0,4.2046510351886495e-14,1.0
30.85,0.0,3.9995877844288195e-14,1.0
30.900000000000002,0.0,3.804525586422301e-14,1.0
30.950000000000003,0.0,3.618976684070718e-14,1.0
31.0,0.0,3.442477108470095e-14,1.0
31.05,0.0,3.2745855187468825e-14,0.9999999999999999
31.1,0.0,3.114882098475962e-14,1.0
31.150000000000002,0.0,2.962967505920859e-14,1.0
31.200000000000003,0.0,2.818461875471409e-14,1.0
31.25,0.0,2.6810038677818753e-14,1.0
31.3,0.0,2.5502497662343365e-14,1.0
31.35,0.0,2.4258726174681637e-14,1.0
31.400000000000002,0.0,2.3075614138262776e-14,1.0
31.450000000000003,0.0,2.1950203156740198e-14,1.0
31.5,0.0,2.0879679116459772e-14,1.0
31.55,0.0,1.9861365149709572e-14,1.0
31.6,0.0,1.889271494115674e-14,1.0
31.650000000000002,0.0,1.797130636073254e-14,1.0
31.700000000000003,0.0,1.7094835407045607e-14,1.0
31.75,0.0,1.6261110446178454e-14,1.0
31.8,0.0,1.5468046731460856e-14,1.0
31.85,0.0,1.4713661190517638e-14,0.9999999999999999
31.900000000000002,0.0,1.3996067466554565e-14,1.0
31.950000000000003,0.0,1.3313471201483848e-14,1.0
32.0,0.0,1.2664165549094338e-14,1.0
32.050000000000004,0.0,1.2046526907046715e-14,1.0
32.1,0.0,1.1459010857022439e-14,1.0
32.15,0.0,1.0900148302872914e-14,1.0
32.2,0.0,1.0368541797114186e-14,0.9999999999999999
32.25,0.0,9.862862046580549e-15,1.0
32.300000000000004,0.0,9.381844588498706e-15,1.0
32.35,0.0,8.924286628672784e-15,1.0
32.4,0.0,8.48904403387185e-15,1.0
32.45,0.0,8.075028470901101e-15,1.0
32.5,0.0,7.681204685202154e-15,1.0
32.550000000000004,0.0,7.306587912176999e-15,0.9999999999999999
32.6,0.0,6.9502414147640174e-15,1.0
32.65,0.0,6.611274141107022e-15,1.0
32.7,0.0,6.288838496461656e-15,1.0
32.75,0.0,5.982128223767171e-15,1.0
32.800000000000004,0.0,5.690376387583499e-15,1.0
32.85,0.0,5.412853456353517e-15,1.0
32.9,0.0,5.14886547819387e-15,1.0
32.95,0.0,4.897752345653927e-15,1.0
33.0,0.0,4.658886145103419e-15,1.0
33.050000000000004,0.0,4.431669586621055e-15,1.0
33.1,0.0,4.215534510458875e-15,1.0
33.15,0.0,4.009940466346705e-15,1.0
33.2,0.0,3.814373362085084e-15,0.9999999999999999
33.25,0.0,3.6283441780470574e-15,1.0
33.300000000000004,0.0,3.451387744374204e-15,1.0
33.35,0.0,3.2830615778099e-15,1.0
33.4,0.0,3.1229447752605254e-15,1.0
33.45,0.0,2.9706369613185686e-15,1.0
33.5,0.0,2.8257572871156193e-15,1.0
33.550000000000004,0.0,2.6879434780016775e-15,1.0
33.6,0.0,2.5568509276699904e-15,1.0
33.65,0.0,2.432151836461648e-15,1.0
33.7,0.0,2.3135343916957582e-15,1.0
33.75,0.0,2.2007019879753716e-15,1.0
33.800000000000004,0.0,2.0933724855193808e-15,1.0
33.85,0.0,1.9912775046662353e-15,1.0
33.9,0.0,1.894161754784886e-15,1.0
33.95,0.0,1.801782395915282e-15,1.0
34.0,0.0,1.713908431542016e-15,1.0
34.050000000000004,0.0,1.6303201309826263e-15,1.0
34.1,0.0,1.5508084799465363e-15,0.9999999999999999
34.15,0.0,1.475174657890375e-15,1.0
34.2,0.0,1.4032295408630931e-15,1.0
34.25,0.0,1.3347932285976048e-15,1.0
34.300000000000004,0.0,1.269694594666344e-15,0.9999999999999999
34.35,0.0,1.2077708585761374e-15,1.0
34.4,0.0,1.1488671787321153e-15,0.9999999999999999
34.45,0.0,1.0928362652531044e-15,0.9999999999999999
34.5,0.0,1.0395380116702231e-15,1.0
34.550000000000004,0.0,9.888391445876784e-16,0.9999999999999999
34.6,0.0,9.406128904299183e-16,1.0
34.65,0.0,8.94738658441607e-16,1.0
34.7,0.0,8.511017391479469e-16,1.0
34.75,0.0,8.095930175212607e-16,1.0
34.800000000000004,0.0,7.70108700136542e-16,1.0
34.85,0.0,7.325500556338779e-16,1.0
34.9,0.0,6.968231678385816e-16,1.0
34.95,0.0,6.628387009218556e-16,1.0
35.0,0.0,6.305116760146993e-16,1.0
35.050000000000004,0.0,5.997612587164406e-16,1.0
35.1,0.0,5.705105569666652e-16,1.0
35.15,0.0,5.426864287749842e-16,1.0
35.2,0.0,5.162192993279738e-16,1.0
35.25,0.0,4.910429870159117e-16,1.0
35.300000000000004,0.0,4.670945379442552e-16,0.9999999999999999
35.35,0.0,4.443140685161421e-16,0.9999999999999999
35.4,0.0,4.226446156921819e-16,1.0
35.45,0.0,4.020319945531979e-16,1.0
35.5,0.0,3.824246628097137e-16,1.0
35.550000000000004,0.0,3.63773591919362e-16,1.0
35.6,0.0,3.460321444900133e-16,1.0
35.65,0.0,3.291559576619842e-16,1.0
35.7,0.0,3.1310283217778925e-16,0.9999999999999999
35.75,0.0,2.9783262686202296e-16,1.0
35.800000000000004,0.0,2.8330715824749677e-16,0.9999999999999999
35.85,0.0,2.6949010509669985e-16,1.0
35.9,0.0,2.5634691757977147e-16,1.0
35.95,0.0,2.4384473088193695e-16,1.0
36.0,0.0,2.31952283024357e-16,1.0
36.050000000000004,0.0,2.206398366928849e-16,1.0
36.1,0.0,2.09879104879305e-16,1.0
36.15,0.0,1.9964318014906687e-16,1.0
36.2,0.0,1.8990646735868842e-16,1.0
36.25,0.0,1.8064461965456934e-16,1.0
36.300000000000004,0.0,1.7183447759316564e-16,1.0
36.35,0.0,1.6345401123032824e-16,1.0
36.4,0.0,1.5548226503495882e-16,0.9999999999999999
36.45,0.0,1.4789930548927074e-16,1.0
36.5,0.0,1.406861712446147e-16,1.0
36.550000000000004,0.0,1.3382482570822317e-16,1.0
36.6,0.0,1.2729811194234184e-16,1.0
36.65,0.0,1.2108970976294164e-16,1.0
36.7,0.0,1.1518409493076097e-16,0.9999999999999999
36.75,0.0,1.0956650033262367e-16,1.0
36.800000000000004,0.0,1.0422287905595849e-16,1.0
36.85,0.0,9.913986926420717e-17,1.0
36.9,0.0,9.430476078526808e-17,1.0
36.95,0.0,8.970546332944767e-17,1.0
37.0,0.0,8.533047625744066e-17,1.0
37.050000000000004,0.0,8.116885982273678e-17,1.0
37.1,0.0,7.721020781656124e-17,1.0
37.15,0.0,7.34446215469283e-17,1.0
37.2,0.0,6.986268508675704e-17,1.0
37.25,0.0,6.64554417291507e-17,1.0
37.300000000000004,0.0,6.32143715909605e-17,1.0
37.35,0.0,6.01313703086438e-17,0.9999999999999999
37.4,0.0,5.719872877313074e-17,1.0
37.45,0.0,5.440911385303734e-17,1.0
37.5,0.0,5.175555005801869e-17,1.0
37.550000000000004,0.0,4.92314020964068e-17,1.0
37.6,0.0,4.683035828352842e-17,1.0
37.65,0.0,4.454641475920311e-17,1.0
37.7,0.0,4.2373860474966705e-17,1.0
37.75,0.0,4.0307262913476244e-17,1.0
37.800000000000004,0.0,3.834145450438482e-17,1.0
37.85,0.0,3.6471519702726385e-17,1.0
37.9,0.0,3.4692782697490965e-17,0.9999999999999999
37.95,0.0,3.3000795719662524e-17,1.0
38.0,0.0,3.1391327920480296e-17,1.0
38.050000000000004,0.0,2.986035479211154e-17,1.0
38.1,0.0,2.840404810428748e-17,1.0
38.15,0.0,2.7018766331732054e-17,1.0
38.2,0.0,2.5701045548452636e-17,1.0
38.25,0.0,2.444759076612131e-17,1.0
38.300000000000004,0.0,2.3255267694886444e-17,1.0
38.35,0.0,2.2121094906016942e-17,1.0
38.400000000000006,0.0,2.1042236376776083e-17,1.0
38.45,0.0,2.001599439888876e-17,1.0
38.5,0.0,1.9039802832864523e-17,1.0
38.550000000000004,0.0,1.8111220691312707e-17,1.0
38.6,0.0,1.722792603520286e-17,1.0
38.650000000000006,0.0,1.6387710167806815e-17,1.0
38.7,0.0,1.5588472111807417e-17,0.9999999999999999
38.75,0.0,1.4828213355760042e-17,1.0
38.800000000000004,0.0,1.4105032856773367e-17,1.0
38.85,0.0,1.341712228691223e-17,1.0
38.900000000000006,0.0,1.2762761511435171e-17,1.0
38.95,0.0,1.2140314287562374e-17,1.0
39.0,0.0,1.1548224173015786e-17,1.0
39.050000000000004,0.0,1.0985010634102994e-17,0.9999999999999999
39.1,0.0,1.0449265343612044e-17,1.0
39.150000000000006,0.0,9.939648659259297e-18,1.0
39.2,0.0,9.454886273886542e-18,1.0
39.25,0.0,8.993766029028821e-18,1.0
39.300000000000004,0.0,8.555134883887121e-18,1.0
39.35,0.0,8.137896032125953e-18,1.0
39.400000000000006,0.0,7.74100615928578e-18,0.9999999999999999
39.45,0.0,7.363472833953916e-18,1.0
39.5,0.0,7.004352026168645e-18,1.0
39.550000000000004,0.0,6.662745746852782e-18,1.0
39.6,0.0,6.337799802373371e-18,1.0
39.650000000000006,0.0,6.028701658612334e-18,1.0
39.7,0.0,5.7346784092083264e-18,1.0
39.75,0.0,5.454994842887922e-18,1.0
39.800000000000004,0.0,5.188951605054619e-18,0.9999999999999999
39.85,0.0,4.935883449038175e-18,1.0
39.900000000000006,0.0,4.695157572631163e-18,1.0
39.95,0.0,4.466172035754124e-18,1.0
40.0,0.0,4.248354255291589e-18,1.0
40.050000000000004,0.0,4.041159573336161e-18,1.0
40.1,0.0,3.8440698952601175e-18,0.9999999999999999
40.150000000000006,0.0,3.656592394208786e-18,1.0
40.2,0.0,3.478258278776922e-18,1.0
40.25,0.0,3.3086216207858244e-18,1.0
40.300000000000004,0.0,3.147258240230706e-18,1.0
40.35,0.0,2.993764644609793e-18,1.0
40.400000000000006,0.0,2.847757019982746e-18,1.0
40.45,0.0,2.7088702712360633e-18,1.0
40.5,0.0,2.5767571091549807e-18,1.0
40.550000000000004,0.0,2.4510871820196057e-18,1.0
40.6,0.0,2.331546249553593e-18,1.0
40.650000000000006,0.0,2.2178353971596526e-18,1.0
40.7,0.0,2.1096702884774952e-18,1.0
40.75,0.0,2.0067804543947087e-18,1.0
40.800000000000004,0.0,1.908908616733152e-18,1.0
40.85,0.0,1.8158100449195354e-18,1.0
40.900000000000006,0.0,1.7272519440314177e-18,1.0
40.95,0.0,1.64301287268875e-18,1.0
41.0,0.0,1.5628821893349888e-18,1.0
41.050000000000004,0.0,1.486659525523531e-18,1.0
41.1,0.0,1.4141542848922569e-18,1.0
41.150000000000006,0.0,1.3451851665732747e-18,1.0
41.2,0.0,1.2795797118463966e-18,1.0
41.25,0.0,1.217173872902441e-18,1.0
41.300000000000004,0.0,1.1578116026382892e-18,1.0
41.35,0.0,1.1013444644578722e-18,1.0
41.400000000000006,0.0,1.0476312611033046e-18,1.0
41.45,0.0,9.965376815882564e-19,1.0
41.5,0.0,9.479359653504757e-19,1.0
41.550000000000004,0.0,9.017045827838577e-19,1.0
41.6,0.0,8.57727931351148e-19,1.0
41.650000000000006,0.0,8.158960465173369e-19,1.0
41.7,0.0,7.761043267810964e-19,1.0
41.75,0.0,7.382532721164984e-19,1.0
41.800000000000004,0.0,7.022482351711429e-19,1.0
41.85,0.0,6.679991845984903e-19,1.0
41.900000000000006,0.0,6.354204799325653e-19,1.0
41.95,0.0,6.044306574422234e-19,1.0
42.0,0.0,5.74952226429356e-19,1.0
42.050000000000004,0.0,5.4691147546179815e-19,1.0
42.1,0.0,5.202382880563641e-19,0.9999999999999999
42.150000000000006,0.0,4.948659673510898e-19,1.0
42.2,0.0,4.7073106932836765e-19,1.0
42.25,0.0,4.4777324417183015e-19,1.0
42.300000000000004,0.0,4.259350853603859e-19,1.0
42.35,0.0,4.051619861220235e-19,1.0
42.400000000000006,0.0,3.85402002888417e-19,1.0
42.45,0.0,3.666057254089725e-19,1.0
42.5,0.0,3.487261531994447e-19,1.0
42.550000000000004,0.0,3.3171857801625414e-19,1.0
42.6,0.0,3.155404720625976e-19,1.0
42.650000000000006,0.0,3.00151381646787e-19,1.0
42.7,0.0,2.855128260269682e-19,1.0
42.75,0.0,2.715882011892062e-19,0.9999999999999999
42.800000000000004,0.0,2.583426883183917e-19,1.0
42.85,0.0,2.457431667330717e-19,0.9999999999999999
42.900000000000006,0.0,2.337581310664818e-19,0.9999999999999999
42.95,0.0,2.223576124867326e-19,1.0
43.0,0.0,2.1151310375910807e-19,1.0
43.050000000000004,0.0,2.011974879631353e-19,1.0
43.1,0.0,1.9138497068616308e-19,1.0
43.150000000000006,0.0,1.8205101552388414e-19,1.0
43.2,0.0,1.7317228272655536e-19,1.0
43.25,0.0,1.6472657083745667e-19,1.0
43.300000000000004,0.0,1.5669276117768932e-19,1.0
43.35,0.0,1.4905076503848165e-19,1.0
43.400000000000006,0.0,1.4178147344894547e-19,1.0
43.45,0.0,1.3486670939370404e-19,1.0
43.5,0.0,1.282891823608785e-19,1.0
43.550000000000004,0.0,1.2203244510680507e-19,0.9999999999999999
43.6,0.0,1.160808525293615e-19,1.0
43.650000000000006,0.0,1.1041952254705633e-19,1.0
43.7,0.0,1.050342988860803e-19,1.0
43.75,0.0,9.991171568224243e-20,1.0
43.800000000000004,0.0,9.503896380929803e-20,1.0
43.85,0.0,9.040385884946301e-20,1.0
43.900000000000006,0.0,8.599481062601811e-20,1.0
43.95,0.0,8.180079422183532e-20,1.0
44.0,0.0,7.781132241133797e-20,1.0
44.050000000000004,0.0,7.40164194369762e-20,1.0
44.1,0.0,7.040659606463854e-20,0.9999999999999999
44.150000000000006,0.0,6.697282585562007e-20,1.0
44.2,0.0,6.37065225958282e-20,0.9999999999999999
44.25,0.0,6.059951882577156e-20,1.0
44.300000000000004,0.0,5.764404541765863e-20,1.0
44.35,0.0,5.483271214853259e-20,1.0
44.400000000000006,0.0,5.215848922086174e-20,1.0
44.45,0.0,4.9614689684387144e-20,1.0
44.5,0.0,4.719495271526123e-20,1.0
44.550000000000004,0.0,4.489322771067616e-20,1.0
44.6,0.0,4.270375915920611e-20,1.0
44.650000000000006,0.0,4.062107224902855e-20,0.9999999999999999
44.7,0.0,3.863995917804547e-20,1.0
44.75,0.0,3.675546613166337e-20,0.9999999999999999
44.800000000000004,0.0,3.496288089567749e-20,1.0
44.85,0.0,3.3257721073282396e-20,0.9999999999999999
44.900000000000006,0.0,3.163572287674355e-20,1.0
44.95,0.0,3.009283046570893e-20,1.0
45.0,0.0,2.8625185805493937e-20,1.0
45.050000000000004,0.0,2.722911901998589e-20,1.0
45.1,0.0,2.59011392150427e-20,1.0
45.150000000000006,0.0,2.463792574943783e-20,1.0
45.2,0.0,2.343631993152914e-20,1.0
45.25,0.0,2.229331712088314e-20,1.0
45.300000000000004,0.0,2.1206059215109495e-20,1.0
45.35,0.0,2.0171827503116725e-20,1.0
45.400000000000006,0.0,1.9188035866917315e-20,1.0
45.45,0.0,1.8252224314986868e-20,0.9999999999999999
45.5,0.0,1.7362052831002947e-20,1.0
45.550000000000004,0.0,1.6515295522585856e-20,1.0
45.6,0.0,1.5709835055408607e-20,1.0
45.650000000000006,0.0,1.494365735875741e-20,1.0
45.7,0.0,1.421484658930671e-20,0.9999999999999999
45.75,0.0,1.3521580340512197e-20,1.0
45.800000000000004,0.0,1.286212508564553e-20,1.0
45.85,0.0,1.223483184307483e-20,1.0
45.900000000000006,0.0,1.1638132052951031e-20,1.0
45.95,0.0,1.1070533654991955e-20,1.0
46.0,0.0,1.0530617357553813e-20,1.0
46.050000000000004,0.0,1.00170330886631e-20,1.0
46.1,0.0,9.528496620133638e-21,1.0
46.150000000000006,0.0,9.06378635632668e-21,1.0
46.2,0.0,8.621740279526076e-21,1.0
46.25,0.0,8.201253044288238e-21,1.0
46.300000000000004,0.0,7.801273213502995e-21,0.9999999999999999
46.35,0.0,7.420800629253312e-21,1.0
46.400000000000006,0.0,7.058883911899134e-21,0.9999999999999999
46.45,0.0,6.714618081133181e-21,0.9999999999999999
46.5,0.0,6.387142293058422e-21,1.0
46.550000000000004,0.0,6.075637687630108e-21,1.0
46.6,0.0,5.779325341079253e-21,1.0
46.650000000000006,0.0,5.497464318197187e-21,1.0
46.7,0.0,5.229349819611935e-21,1.0
46.75,0.0,4.974311419422388e-21,1.0
46.800000000000004,0.0,4.731711388784468e-21,1.0
46.85,0.0,4.500943101256936e-21,1.0
46.900000000000006,0.0,4.281429515919076e-21,1.0
46.95,0.0,4.072621734468085e-21,1.0
47.0,0.0,3.873997628687187e-21,1.0
47.050000000000004,0.0,3.6850605348532285e-21,1.0
47.1,0.0,3.5053380118187396e-21,1.0
47.150000000000006,0.0,3.334380659662802e-21,1.0
47.2,0.0,3.1717609959573677e-21,1.0
47.25,0.0,3.0170723868383467e-21,1.0
47.300000000000004,0.0,2.869928030209224e-21,1.0
47.35,0.0,2.7299599885343955e-21,1.0
47.400000000000006,0.0,2.596818268803538e-21,1.0
47.45,0.0,2.4701699473669368e-21,1.0
47.5,0.0,2.349698337452817e-21,1.0
47.550000000000004,0.0,2.2351021972855182e-21,1.0
47.6,0.0,2.126094976824191e-21,1.0
47.650000000000006,0.0,2.0224041012383255e-21,1.0
47.7,0.0,1.9237702893288214e-21,1.0
47.75,0.0,1.829946905189832e-21,1.0
47.800000000000004,0.0,1.7406993414905792e-21,1.0
47.85,0.0,1.6558044328348601e-21,1.0
47.900000000000006,0.0,1.5750498977312286e-21,1.0
47.95,0.0,1.4982338077787891e-21,1.0
48.0,0.0,1.4251640827409352e-21,1.0
48.050000000000004,0.0,1.355658010244742e-21,1.0
48.1,0.0,1.2895417889048924e-21,1.0
48.150000000000006,0.0,1.226650093729617e-21,1.0
48.2,0.0,1.1668256627221738e-21,1.0
48.25,0.0,1.1099189036438807e-21,1.0
48.300000000000004,0.0,1.0557875199556276e-21,1.0
48.35,0.0,1.0042961550024306e-21,0.9999999999999999
48.400000000000006,0.0,9.553160535512378e-22,1.0
48.45,0.0,9.087247398358398e-22,1.0
48.5,0.0,8.644057113036095e-22,1.0
48.550000000000004,0.0,8.222481472984592e-22,1.0
48.6,0.0,7.821466319514939e-22,1.0
48.650000000000006,0.0,7.440008905863882e-22,1.0
48.7,0.0,7.077155389805107e-22,1.0
48.75,0.0,6.731998448546458e-22,1.0
48.800000000000004,0.0,6.403675009950519e-22,1.0
48.85,0.0,6.091364094404854e-22,1.0
48.900000000000006,0.0,5.794284761945017e-22,1.0
48.95,0.0,5.511694159498231e-22,0.9999999999999999
49.0,0.0,5.242885663363464e-22,1.0
49.050000000000004,0.0,4.987187112284251e-22,1.0
49.1,0.0,4.743959126695539e-22,1.0
49.150000000000006,0.0,4.512593509941489e-22,1.0
49.2,0.0,4.292511727467311e-22,1.0
49.25,0.0,4.083163460181308e-22,1.0
49.300000000000004,0.0,3.884025228370593e-22,1.0
49.35,0.0,3.6945990827292235e-22,1.0
49.400000000000006,0.0,3.5144113592253705e-22,1.0
49.45,0.0,3.3430114946947305e-22,1.0
49.5,0.0,3.1799709001977496e-22,1.0
49.550000000000004,0.0,3.02488188932411e-22,1.0
49.6,0.0,2.8773566587644133e-22,0.9999999999999999
49.650000000000006,0.0,2.7370263185997586e-22,1.0
49.7,0.0,2.603539969884964e-22,0.9999999999999999
49.75,0.0,2.4765638272182875e-22,1.0
49.800000000000004,0.0,2.355780384104127e-22,0.9999999999999999
49.85,0.0,2.2408876190214464e-22,1.0
49.900000000000006,0.0,2.1315982402125366e-22,1.0
49.95,0.0,2.0276389673041117e-22,1.0
50.0,0.0,1.928749847963918e-22,1.0
